5.314 | 0.021 | Spitzer IRS (Cassis), low-res
5.331 | 0.013 | Spitzer IRS (Cassis), low-res
5.345 | 0.023 | Spitzer IRS (Cassis), low-res
5.362 | 0.017 | Spitzer IRS (Cassis), low-res
5.376 | 0.017 | Spitzer IRS (Cassis), low-res
5.393 | 0.019 | Spitzer IRS (Cassis), low-res
5.406 | 0.019 | Spitzer IRS (Cassis), low-res
5.424 | 0.019 | Spitzer IRS (Cassis), low-res
5.437 | 0.020 | Spitzer IRS (Cassis), low-res
5.455 | 0.018 | Spitzer IRS (Cassis), low-res
5.486 | 0.017 | Spitzer IRS (Cassis), low-res
5.517 | 0.021 | Spitzer IRS (Cassis), low-res
5.530 | 0.021 | Spitzer IRS (Cassis), low-res
5.548 | 0.019 | Spitzer IRS (Cassis), low-res
5.561 | 0.019 | Spitzer IRS (Cassis), low-res
5.592 | 0.020 | Spitzer IRS (Cassis), low-res
5.610 | 0.019 | Spitzer IRS (Cassis), low-res
5.623 | 0.019 | Spitzer IRS (Cassis), low-res
5.654 | 0.018 | Spitzer IRS (Cassis), low-res
5.672 | 0.012 | Spitzer IRS (Cassis), low-res
5.685 | 0.014 | Spitzer IRS (Cassis), low-res
5.703 | 0.009 | Spitzer IRS (Cassis), low-res
5.716 | 0.008 | Spitzer IRS (Cassis), low-res
5.734 | 0.005 | Spitzer IRS (Cassis), low-res
5.747 | 0.005 | Spitzer IRS (Cassis), low-res
5.765 | 0.003 | Spitzer IRS (Cassis), low-res
5.778 | 0.003 | Spitzer IRS (Cassis), low-res
5.796 | 0.002 | Spitzer IRS (Cassis), low-res
5.809 | 0.002 | Spitzer IRS (Cassis), low-res
5.827 | 0.002 | Spitzer IRS (Cassis), low-res
5.858 | 0.001 | Spitzer IRS (Cassis), low-res
5.889 | 0.001 | Spitzer IRS (Cassis), low-res
5.902 | 0.003 | Spitzer IRS (Cassis), low-res
5.920 | 0.001 | Spitzer IRS (Cassis), low-res
5.933 | 0.002 | Spitzer IRS (Cassis), low-res
5.951 | 0.002 | Spitzer IRS (Cassis), low-res
5.964 | 0.002 | Spitzer IRS (Cassis), low-res
5.982 | 0.001 | Spitzer IRS (Cassis), low-res
5.995 | 0.001 | Spitzer IRS (Cassis), low-res
6.013 | 0.001 | Spitzer IRS (Cassis), low-res
6.026 | 0.002 | Spitzer IRS (Cassis), low-res
6.044 | 0.001 | Spitzer IRS (Cassis), low-res
6.075 | 0.000 | Spitzer IRS (Cassis), low-res
6.088 | 0.004 | Spitzer IRS (Cassis), low-res
6.106 | 0.002 | Spitzer IRS (Cassis), low-res
6.119 | 0.004 | Spitzer IRS (Cassis), low-res
6.137 | 0.002 | Spitzer IRS (Cassis), low-res
6.150 | 0.004 | Spitzer IRS (Cassis), low-res
6.168 | 0.003 | Spitzer IRS (Cassis), low-res
6.181 | 0.003 | Spitzer IRS (Cassis), low-res
6.199 | 0.002 | Spitzer IRS (Cassis), low-res
6.230 | 0.003 | Spitzer IRS (Cassis), low-res
6.243 | 0.003 | Spitzer IRS (Cassis), low-res
6.261 | 0.002 | Spitzer IRS (Cassis), low-res
6.274 | 0.004 | Spitzer IRS (Cassis), low-res
6.292 | 0.001 | Spitzer IRS (Cassis), low-res
6.305 | 0.003 | Spitzer IRS (Cassis), low-res
6.323 | 0.003 | Spitzer IRS (Cassis), low-res
6.367 | 0.004 | Spitzer IRS (Cassis), low-res
6.385 | 0.005 | Spitzer IRS (Cassis), low-res
6.398 | 0.004 | Spitzer IRS (Cassis), low-res
6.416 | 0.004 | Spitzer IRS (Cassis), low-res
6.447 | 0.005 | Spitzer IRS (Cassis), low-res
6.478 | 0.006 | Spitzer IRS (Cassis), low-res
6.491 | 0.006 | Spitzer IRS (Cassis), low-res
6.509 | 0.006 | Spitzer IRS (Cassis), low-res
6.522 | 0.006 | Spitzer IRS (Cassis), low-res
6.540 | 0.005 | Spitzer IRS (Cassis), low-res
6.571 | 0.003 | Spitzer IRS (Cassis), low-res
6.602 | 0.004 | Spitzer IRS (Cassis), low-res
6.615 | 0.004 | Spitzer IRS (Cassis), low-res
6.633 | 0.003 | Spitzer IRS (Cassis), low-res
6.646 | 0.003 | Spitzer IRS (Cassis), low-res
6.664 | 0.002 | Spitzer IRS (Cassis), low-res
6.695 | 0.002 | Spitzer IRS (Cassis), low-res
6.708 | 0.003 | Spitzer IRS (Cassis), low-res
6.726 | 0.001 | Spitzer IRS (Cassis), low-res
6.757 | 0.001 | Spitzer IRS (Cassis), low-res
6.770 | 0.002 | Spitzer IRS (Cassis), low-res
6.788 | 0.001 | Spitzer IRS (Cassis), low-res
6.819 | 0.002 | Spitzer IRS (Cassis), low-res
6.832 | 0.002 | Spitzer IRS (Cassis), low-res
6.850 | 0.002 | Spitzer IRS (Cassis), low-res
6.863 | 0.005 | Spitzer IRS (Cassis), low-res
6.880 | 0.003 | Spitzer IRS (Cassis), low-res
6.894 | 0.005 | Spitzer IRS (Cassis), low-res
6.911 | 0.006 | Spitzer IRS (Cassis), low-res
6.925 | 0.007 | Spitzer IRS (Cassis), low-res
6.942 | 0.004 | Spitzer IRS (Cassis), low-res
6.973 | 0.003 | Spitzer IRS (Cassis), low-res
6.987 | 0.006 | Spitzer IRS (Cassis), low-res
7.018 | 0.007 | Spitzer IRS (Cassis), low-res
7.035 | 0.005 | Spitzer IRS (Cassis), low-res
7.049 | 0.006 | Spitzer IRS (Cassis), low-res
7.066 | 0.006 | Spitzer IRS (Cassis), low-res
7.080 | 0.007 | Spitzer IRS (Cassis), low-res
7.097 | 0.007 | Spitzer IRS (Cassis), low-res
7.111 | 0.007 | Spitzer IRS (Cassis), low-res
7.128 | 0.008 | Spitzer IRS (Cassis), low-res
7.142 | 0.008 | Spitzer IRS (Cassis), low-res
7.159 | 0.007 | Spitzer IRS (Cassis), low-res
7.173 | 0.010 | Spitzer IRS (Cassis), low-res
7.190 | 0.007 | Spitzer IRS (Cassis), low-res
7.204 | 0.008 | Spitzer IRS (Cassis), low-res
7.235 | 0.010 | Spitzer IRS (Cassis), low-res
7.252 | 0.008 | Spitzer IRS (Cassis), low-res
7.266 | 0.010 | Spitzer IRS (Cassis), low-res
7.283 | 0.010 | Spitzer IRS (Cassis), low-res
7.297 | 0.010 | Spitzer IRS (Cassis), low-res
7.314 | 0.009 | Spitzer IRS (Cassis), low-res
7.345 | 0.009 | Spitzer IRS (Cassis), low-res
7.376 | 0.010 | Spitzer IRS (Cassis), low-res
7.390 | 0.011 | Spitzer IRS (Cassis), low-res
